,State,Zip Code,Date,Fuel,Latitude,Longitude
28542,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28543,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28544,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28545,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28546,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28547,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28548,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28549,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28550,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28551,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28552,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28553,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28554,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28555,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28556,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28557,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28558,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28559,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28560,NC,27703,9/1/2022,BEV,36.002606,-78.859084
28561,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28562,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28563,NC,27703,9/1/2022,BEV,36.002606,-78.859084
28564,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28565,NC,27703,1/1/2020,BEV,36.002606,-78.859084
28566,NC,27703,1/1/2020,BEV,36.002606,-78.859084
28567,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28568,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28569,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28570,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28571,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28572,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28573,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28574,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28575,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28576,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28577,NC,27703,5/1/2021,BEV,36.002606,-78.859084
28578,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28579,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28580,NC,27703,7/1/2020,BEV,36.002606,-78.859084
28581,NC,27703,3/1/2021,BEV,36.002606,-78.859084
28582,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28583,NC,27703,11/1/2020,BEV,36.002606,-78.859084
28584,NC,27703,7/1/2020,BEV,36.002606,-78.859084
28585,NC,27703,9/1/2020,BEV,36.002606,-78.859084
28586,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28587,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28588,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28589,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28590,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28591,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28592,NC,27703,11/1/2020,BEV,36.002606,-78.859084
28593,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28594,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28595,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28596,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28597,NC,27703,5/1/2022,BEV,36.002606,-78.859084
28598,NC,27703,7/1/2022,BEV,36.002606,-78.859084
28599,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28600,NC,27703,9/1/2022,BEV,36.002606,-78.859084
28601,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28602,NC,27703,3/1/2022,BEV,36.002606,-78.859084
28603,NC,27703,7/1/2022,BEV,36.002606,-78.859084
28604,NC,27703,4/1/2022,BEV,36.002606,-78.859084
28605,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28606,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28607,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28608,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28609,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28610,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28611,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28612,NC,27703,8/1/2022,BEV,36.002606,-78.859084
28613,NC,27703,7/1/2022,BEV,36.002606,-78.859084
28614,NC,27703,2/1/2022,BEV,36.002606,-78.859084
28615,NC,27703,4/1/2021,BEV,36.002606,-78.859084
28616,NC,27703,6/1/2021,BEV,36.002606,-78.859084
28617,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28618,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28619,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28620,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28621,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28622,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28623,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28624,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28625,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28626,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28627,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28628,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28629,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28630,NC,27703,6/1/2021,BEV,36.002606,-78.859084
28631,NC,27703,6/1/2021,BEV,36.002606,-78.859084
28632,NC,27703,7/1/2020,BEV,36.002606,-78.859084
28633,NC,27703,4/1/2021,BEV,36.002606,-78.859084
28634,NC,27703,9/1/2020,BEV,36.002606,-78.859084
28635,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28636,NC,27703,3/1/2022,BEV,36.002606,-78.859084
28637,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28638,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28639,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28640,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28641,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28642,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28643,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28644,NC,27703,12/1/2020,BEV,36.002606,-78.859084
28645,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28646,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28647,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28648,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28649,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28650,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28651,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28652,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28653,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28654,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28655,NC,27703,3/1/2021,BEV,36.002606,-78.859084
28656,NC,27703,2/1/2021,BEV,36.002606,-78.859084
28657,NC,27703,9/1/2020,BEV,36.002606,-78.859084
28658,NC,27703,11/1/2020,BEV,36.002606,-78.859084
28659,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28660,NC,27703,11/1/2020,BEV,36.002606,-78.859084
28661,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28662,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28663,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28664,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28665,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28666,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28667,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28668,NC,27703,8/1/2022,BEV,36.002606,-78.859084
28669,NC,27703,6/1/2022,BEV,36.002606,-78.859084
28670,NC,27703,3/1/2022,BEV,36.002606,-78.859084
28671,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28672,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28673,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28674,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28675,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28676,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28677,NC,27703,6/1/2021,BEV,36.002606,-78.859084
28678,NC,27703,5/1/2021,BEV,36.002606,-78.859084
28679,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28680,NC,27703,7/1/2022,BEV,36.002606,-78.859084
28681,NC,27703,4/1/2021,BEV,36.002606,-78.859084
28682,NC,27703,1/1/2021,BEV,36.002606,-78.859084
28683,NC,27703,8/1/2020,BEV,36.002606,-78.859084
28684,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28685,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28686,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28687,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28688,NC,27703,5/1/2022,BEV,36.002606,-78.859084
28689,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28690,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28691,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28692,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28693,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28694,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28695,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28696,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28697,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28698,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28699,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28700,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28701,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28702,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28703,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28704,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28705,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28706,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28707,NC,27703,3/1/2022,BEV,36.002606,-78.859084
28708,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28709,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28710,NC,27703,1/1/2021,BEV,36.002606,-78.859084
28711,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28712,NC,27703,5/1/2023,BEV,36.002606,-78.859084
28713,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28714,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28715,NC,27703,7/1/2022,BEV,36.002606,-78.859084
28716,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28717,NC,27703,6/1/2022,BEV,36.002606,-78.859084
28718,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28719,NC,27703,12/1/2022,BEV,36.002606,-78.859084
28720,NC,27703,4/1/2022,BEV,36.002606,-78.859084
28721,NC,27703,1/1/2021,BEV,36.002606,-78.859084
28722,NC,27703,12/1/2020,BEV,36.002606,-78.859084
28723,NC,27703,10/1/2022,BEV,36.002606,-78.859084
28724,NC,27703,1/1/2021,BEV,36.002606,-78.859084
28725,NC,27703,10/1/2020,BEV,36.002606,-78.859084
28726,NC,27703,1/1/2023,BEV,36.002606,-78.859084
28727,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28728,NC,27703,7/1/2023,BEV,36.002606,-78.859084
28729,NC,27703,9/1/2022,BEV,36.002606,-78.859084
28730,NC,27703,2/1/2023,BEV,36.002606,-78.859084
28731,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28732,NC,27703,4/1/2023,BEV,36.002606,-78.859084
28733,NC,27703,11/1/2022,BEV,36.002606,-78.859084
28734,NC,27703,12/1/2020,BEV,36.002606,-78.859084
28735,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28736,NC,27703,9/1/2023,BEV,36.002606,-78.859084
28737,NC,27703,3/1/2023,BEV,36.002606,-78.859084
28738,NC,27703,6/1/2023,BEV,36.002606,-78.859084
28739,NC,27703,8/1/2023,BEV,36.002606,-78.859084
28740,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28741,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28742,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28743,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28744,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28745,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28746,NC,28734,5/1/2023,BEV,35.156931,-83.392158
28747,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28748,NC,28734,2/1/2023,BEV,35.156931,-83.392158
28749,NC,28734,3/1/2023,BEV,35.156931,-83.392158
28750,NC,28734,2/1/2023,BEV,35.156931,-83.392158
28751,NC,28734,8/1/2023,BEV,35.156931,-83.392158
28752,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28753,NC,28734,1/1/2022,BEV,35.156931,-83.392158
28754,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28755,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28756,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28757,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28758,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28759,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28760,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28761,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28762,NC,28734,12/1/2020,BEV,35.156931,-83.392158
28763,NC,28734,1/1/2021,BEV,35.156931,-83.392158
28764,NC,28734,11/1/2020,BEV,35.156931,-83.392158
28765,NC,28734,2/1/2021,BEV,35.156931,-83.392158
28766,NC,28734,9/1/2020,BEV,35.156931,-83.392158
28767,NC,28734,6/1/2021,BEV,35.156931,-83.392158
28768,NC,28734,10/1/2020,BEV,35.156931,-83.392158
28769,NC,28734,2/1/2021,BEV,35.156931,-83.392158
28770,NC,28734,2/1/2021,BEV,35.156931,-83.392158
28771,NC,28734,6/1/2021,BEV,35.156931,-83.392158
28772,NC,28734,6/1/2022,BEV,35.156931,-83.392158
28773,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28774,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28775,NC,28734,6/1/2023,BEV,35.156931,-83.392158
28776,NC,28734,9/1/2023,BEV,35.156931,-83.392158
28777,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28778,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28779,NC,28734,2/1/2022,BEV,35.156931,-83.392158
28780,NC,28734,2/1/2023,BEV,35.156931,-83.392158
28781,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28782,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28783,NC,28734,8/1/2023,BEV,35.156931,-83.392158
28784,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28785,NC,28734,12/1/2020,BEV,35.156931,-83.392158
28786,NC,28734,5/1/2021,BEV,35.156931,-83.392158
28787,NC,28734,4/1/2021,BEV,35.156931,-83.392158
28788,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28789,NC,28734,2/1/2023,BEV,35.156931,-83.392158
28790,NC,28734,4/1/2023,BEV,35.156931,-83.392158
28791,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28792,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28793,NC,28734,5/1/2022,BEV,35.156931,-83.392158
28794,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28795,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28796,NC,28734,9/1/2020,BEV,35.156931,-83.392158
28797,NC,28734,1/1/2021,BEV,35.156931,-83.392158
28798,NC,28734,4/1/2021,BEV,35.156931,-83.392158
28799,NC,28734,4/1/2023,BEV,35.156931,-83.392158
28800,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28801,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28802,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28803,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28804,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28805,NC,28734,6/1/2023,BEV,35.156931,-83.392158
28806,NC,28734,6/1/2022,BEV,35.156931,-83.392158
28807,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28808,NC,28734,5/1/2021,BEV,35.156931,-83.392158
28809,NC,28734,8/1/2022,BEV,35.156931,-83.392158
28810,NC,28734,7/1/2020,BEV,35.156931,-83.392158
28811,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28812,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28813,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28814,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28815,NC,28734,9/1/2023,BEV,35.156931,-83.392158
28816,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28817,NC,28734,3/1/2023,BEV,35.156931,-83.392158
28818,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28819,NC,28734,3/1/2023,BEV,35.156931,-83.392158
28820,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28821,NC,28734,8/1/2023,BEV,35.156931,-83.392158
28822,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28823,NC,28734,8/1/2022,BEV,35.156931,-83.392158
28824,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28825,NC,28734,3/1/2021,BEV,35.156931,-83.392158
28826,NC,28734,4/1/2021,BEV,35.156931,-83.392158
28827,NC,28734,8/1/2020,BEV,35.156931,-83.392158
28828,NC,28734,4/1/2022,BEV,35.156931,-83.392158
28829,NC,28734,2/1/2023,BEV,35.156931,-83.392158
28830,NC,28734,5/1/2021,BEV,35.156931,-83.392158
28831,NC,28734,5/1/2022,BEV,35.156931,-83.392158
28832,NC,28734,5/1/2023,BEV,35.156931,-83.392158
28833,NC,28734,9/1/2023,BEV,35.156931,-83.392158
28834,NC,28734,6/1/2022,BEV,35.156931,-83.392158
28835,NC,28734,4/1/2023,BEV,35.156931,-83.392158
28836,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28837,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28838,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28839,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28840,NC,28734,7/1/2023,BEV,35.156931,-83.392158
28841,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28842,NC,28734,5/1/2022,BEV,35.156931,-83.392158
28843,NC,28734,3/1/2023,BEV,35.156931,-83.392158
28844,NC,28734,10/1/2022,BEV,35.156931,-83.392158
28845,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28846,NC,28734,6/1/2022,BEV,35.156931,-83.392158
28847,NC,28734,3/1/2022,BEV,35.156931,-83.392158
28848,NC,28734,9/1/2020,BEV,35.156931,-83.392158
28849,NC,28734,6/1/2021,BEV,35.156931,-83.392158
28850,NC,28734,10/1/2020,BEV,35.156931,-83.392158
28851,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28852,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28853,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28854,NC,28734,12/1/2022,BEV,35.156931,-83.392158
28855,NC,28734,1/1/2021,BEV,35.156931,-83.392158
28856,NC,28734,10/1/2020,BEV,35.156931,-83.392158
28857,NC,28734,12/1/2020,BEV,35.156931,-83.392158
28858,NC,28734,4/1/2021,BEV,35.156931,-83.392158
28859,NC,28734,2/1/2021,BEV,35.156931,-83.392158
28860,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28861,NC,28734,9/1/2022,BEV,35.156931,-83.392158
28862,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28863,NC,28734,1/1/2023,BEV,35.156931,-83.392158
28864,NC,28734,3/1/2023,BEV,35.156931,-83.392158
28865,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28866,NC,28734,6/1/2023,BEV,35.156931,-83.392158
28867,NC,28734,7/1/2022,BEV,35.156931,-83.392158
28868,NC,28734,6/1/2022,BEV,35.156931,-83.392158
28869,NC,28734,6/1/2023,BEV,35.156931,-83.392158
28870,NC,28734,9/1/2023,BEV,35.156931,-83.392158
28871,NC,28734,11/1/2022,BEV,35.156931,-83.392158
28872,NC,28734,6/1/2023,BEV,35.156931,-83.392158
28873,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28874,NC,27834,6/1/2023,BEV,35.57103078647148,-77.40756525263977
28875,NC,27834,6/1/2023,BEV,35.57103078647148,-77.40756525263977
28876,NC,27834,10/1/2022,BEV,35.57103078647148,-77.40756525263977
28877,NC,27834,2/1/2023,BEV,35.57103078647148,-77.40756525263977
28878,NC,27834,11/1/2022,BEV,35.57103078647148,-77.40756525263977
28879,NC,27834,2/1/2023,BEV,35.57103078647148,-77.40756525263977
28880,NC,27834,4/1/2023,BEV,35.57103078647148,-77.40756525263977
28881,NC,27834,3/1/2023,BEV,35.57103078647148,-77.40756525263977
28882,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28883,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28884,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28885,NC,27834,5/1/2023,BEV,35.57103078647148,-77.40756525263977
28886,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28887,NC,27834,3/1/2023,BEV,35.57103078647148,-77.40756525263977
28888,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28889,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28890,NC,27834,8/1/2023,BEV,35.57103078647148,-77.40756525263977
28891,NC,27834,8/1/2023,BEV,35.57103078647148,-77.40756525263977
28892,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28893,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28894,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28895,NC,27834,3/1/2023,BEV,35.57103078647148,-77.40756525263977
28896,NC,27834,10/1/2022,BEV,35.57103078647148,-77.40756525263977
28897,NC,27834,11/1/2022,BEV,35.57103078647148,-77.40756525263977
28898,NC,27834,6/1/2022,BEV,35.57103078647148,-77.40756525263977
28899,NC,27834,3/1/2022,BEV,35.57103078647148,-77.40756525263977
28900,NC,27834,8/1/2022,BEV,35.57103078647148,-77.40756525263977
28901,NC,27834,8/1/2022,BEV,35.57103078647148,-77.40756525263977
28902,NC,27834,6/1/2022,BEV,35.57103078647148,-77.40756525263977
28903,NC,27834,1/1/2022,BEV,35.57103078647148,-77.40756525263977
28904,NC,27834,10/1/2022,BEV,35.57103078647148,-77.40756525263977
28905,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28906,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28907,NC,27834,1/1/2023,BEV,35.57103078647148,-77.40756525263977
28908,NC,27834,6/1/2022,BEV,35.57103078647148,-77.40756525263977
28909,NC,27834,3/1/2022,BEV,35.57103078647148,-77.40756525263977
28910,NC,27834,8/1/2022,BEV,35.57103078647148,-77.40756525263977
28911,NC,27834,2/1/2022,BEV,35.57103078647148,-77.40756525263977
28912,NC,27834,9/1/2022,BEV,35.57103078647148,-77.40756525263977
28913,NC,27834,4/1/2021,BEV,35.57103078647148,-77.40756525263977
28914,NC,27834,7/1/2020,BEV,35.57103078647148,-77.40756525263977
28915,NC,27834,10/1/2020,BEV,35.57103078647148,-77.40756525263977
28916,NC,27834,12/1/2020,BEV,35.57103078647148,-77.40756525263977
28917,NC,27834,8/1/2020,BEV,35.57103078647148,-77.40756525263977
28918,NC,27834,6/1/2021,BEV,35.57103078647148,-77.40756525263977
28919,NC,27834,9/1/2020,BEV,35.57103078647148,-77.40756525263977
28920,NC,27834,10/1/2020,BEV,35.57103078647148,-77.40756525263977
28921,NC,27834,3/1/2021,BEV,35.57103078647148,-77.40756525263977
28922,NC,27834,11/1/2020,BEV,35.57103078647148,-77.40756525263977
28923,NC,27834,6/1/2020,BEV,35.57103078647148,-77.40756525263977
28924,NC,27834,12/1/2020,BEV,35.57103078647148,-77.40756525263977
28925,NC,27834,1/1/2021,BEV,35.57103078647148,-77.40756525263977
28926,NC,27834,6/1/2021,BEV,35.57103078647148,-77.40756525263977
28927,NC,27834,10/1/2022,BEV,35.57103078647148,-77.40756525263977
28928,NC,27834,9/1/2022,BEV,35.57103078647148,-77.40756525263977
28929,NC,27834,10/1/2020,BEV,35.57103078647148,-77.40756525263977
28930,NC,27834,8/1/2020,BEV,35.57103078647148,-77.40756525263977
28931,NC,27834,11/1/2020,BEV,35.57103078647148,-77.40756525263977
28932,NC,27834,8/1/2022,BEV,35.57103078647148,-77.40756525263977
28933,NC,27834,3/1/2022,BEV,35.57103078647148,-77.40756525263977
28934,NC,27834,1/1/2023,BEV,35.57103078647148,-77.40756525263977
28935,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28936,NC,27834,1/1/2023,BEV,35.57103078647148,-77.40756525263977
28937,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28938,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28939,NC,27834,5/1/2022,BEV,35.57103078647148,-77.40756525263977
28940,NC,27834,1/1/2022,BEV,35.57103078647148,-77.40756525263977
28941,NC,27834,5/1/2023,BEV,35.57103078647148,-77.40756525263977
28942,NC,27834,3/1/2023,BEV,35.57103078647148,-77.40756525263977
28943,NC,27834,9/1/2022,BEV,35.57103078647148,-77.40756525263977
28944,NC,27834,11/1/2022,BEV,35.57103078647148,-77.40756525263977
28945,NC,27834,2/1/2021,BEV,35.57103078647148,-77.40756525263977
28946,NC,27834,1/1/2021,BEV,35.57103078647148,-77.40756525263977
28947,NC,27834,12/1/2020,BEV,35.57103078647148,-77.40756525263977
28948,NC,27834,2/1/2023,BEV,35.57103078647148,-77.40756525263977
28949,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28950,NC,27834,9/1/2022,BEV,35.57103078647148,-77.40756525263977
28951,NC,27834,10/1/2022,BEV,35.57103078647148,-77.40756525263977
28952,NC,27834,12/1/2020,BEV,35.57103078647148,-77.40756525263977
28953,NC,27834,9/1/2020,BEV,35.57103078647148,-77.40756525263977
28954,NC,27834,4/1/2021,BEV,35.57103078647148,-77.40756525263977
28955,NC,27834,7/1/2020,BEV,35.57103078647148,-77.40756525263977
28956,NC,27834,1/1/2021,BEV,35.57103078647148,-77.40756525263977
28957,NC,27834,3/1/2021,BEV,35.57103078647148,-77.40756525263977
28958,NC,27834,4/1/2023,BEV,35.57103078647148,-77.40756525263977
28959,NC,27834,6/1/2023,BEV,35.57103078647148,-77.40756525263977
28960,NC,27834,7/1/2023,BEV,35.57103078647148,-77.40756525263977
28961,NC,27834,8/1/2023,BEV,35.57103078647148,-77.40756525263977
28962,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28963,NC,27834,9/1/2023,BEV,35.57103078647148,-77.40756525263977
28964,NC,27834,11/1/2022,BEV,35.57103078647148,-77.40756525263977
28965,NC,27834,8/1/2023,BEV,35.57103078647148,-77.40756525263977
28966,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28967,NC,27834,8/1/2023,BEV,35.57103078647148,-77.40756525263977
28968,NC,27834,3/1/2023,BEV,35.57103078647148,-77.40756525263977
28969,NC,27834,8/1/2022,BEV,35.57103078647148,-77.40756525263977
28970,NC,27834,1/1/2023,BEV,35.57103078647148,-77.40756525263977
28971,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
28972,NC,27834,12/1/2022,BEV,35.57103078647148,-77.40756525263977
