Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2022,93436,2019,Battery Electric,OTHER/UNK,Light,7
1/1/2022,93436,2018,Battery Electric,TESLA,Light,24
1/1/2022,93436,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93436,2017,Battery Electric,OTHER/UNK,Light,9
1/1/2022,93436,2016,Battery Electric,OTHER/UNK,Light,10
1/1/2022,93445,2013,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93432,2021,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93445,2014,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93445,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93454,2015,Battery Electric,OTHER/UNK,Light,5
1/1/2022,93454,2014,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93454,2013,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93454,2012,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93454,2011,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93453,2022,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,93453,2021,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93453,2020,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93453,2019,Battery Electric,OTHER/UNK,Light,6
1/1/2022,93454,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93453,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93453,2016,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93453,2015,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93453,2014,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93453,2013,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93453,2012,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93452,2021,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93452,2014,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93451,2021,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93451,2020,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93453,2017,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93451,2019,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93454,2017,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93454,2018,Battery Electric,TESLA,Light,14
1/1/2022,93455,2020,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,93455,2019,Battery Electric,TESLA,Light,14
1/1/2022,93455,2019,Battery Electric,OTHER/UNK,Light,9
1/1/2022,93455,2018,Battery Electric,TESLA,Light,37
1/1/2022,93455,2018,Battery Electric,OTHER/UNK,Light,6
1/1/2022,93455,2017,Battery Electric,OTHER/UNK,Light,13
1/1/2022,93455,2016,Battery Electric,OTHER/UNK,Light,12
1/1/2022,93455,2015,Battery Electric,OTHER/UNK,Light,9
1/1/2022,93455,2014,Battery Electric,OTHER/UNK,Light,8
1/1/2022,93454,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93455,2013,Battery Electric,OTHER/UNK,Light,11
1/1/2022,93455,2011,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93454,<2008,Battery Electric,OTHER/UNK,Unk,1
1/1/2022,93454,2022,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93454,2021,Battery Electric,TESLA,Light,28
1/1/2022,93454,2021,Battery Electric,OTHER/UNK,Light,8
1/1/2022,93454,2021,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,93454,2020,Battery Electric,OTHER/UNK,Light,15
1/1/2022,93454,2020,Battery Electric,OTHER/UNK,Heavy,3
1/1/2022,93454,2019,Battery Electric,OTHER/UNK,Light,7
1/1/2022,93455,2012,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93451,2017,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93451,2015,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93449,2022,Battery Electric,OTHER/UNK,Light,8
1/1/2022,93446,2020,Battery Electric,TESLA,Light,52
1/1/2022,93446,2020,Battery Electric,CHEVROLET,Light,12
1/1/2022,93446,2020,Battery Electric,OTHER/UNK,Light,8
1/1/2022,93446,2020,Battery Electric,OTHER/UNK,Heavy,6
1/1/2022,93446,2019,Battery Electric,TESLA,Light,13
1/1/2022,93446,2019,Battery Electric,OTHER/UNK,Light,6
1/1/2022,93446,2018,Battery Electric,TESLA,Light,34
1/1/2022,93446,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93446,2017,Battery Electric,CHEVROLET,Light,12
1/1/2022,93446,2021,Battery Electric,OTHER/UNK,Heavy,6
1/1/2022,93446,2017,Battery Electric,OTHER/UNK,Light,11
1/1/2022,93446,2015,Battery Electric,OTHER/UNK,Light,10
1/1/2022,93446,2014,Battery Electric,OTHER/UNK,Light,6
1/1/2022,93446,2013,Battery Electric,OTHER/UNK,Light,10
1/1/2022,93446,2012,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93445,2021,Battery Electric,OTHER/UNK,Light,5
1/1/2022,93445,2021,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,93445,2020,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93445,2019,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93445,2018,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93446,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2022,93446,2021,Battery Electric,OTHER/UNK,Light,25
1/1/2022,93446,2021,Battery Electric,TESLA,Light,68
1/1/2022,93446,2022,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,93449,2021,Battery Electric,TESLA,Light,33
1/1/2022,93449,2021,Battery Electric,OTHER/UNK,Light,17
1/1/2022,93449,2020,Battery Electric,TESLA,Light,25
1/1/2022,93449,2020,Battery Electric,OTHER/UNK,Light,5
1/1/2022,93449,2019,Battery Electric,TESLA,Light,13
1/1/2022,93449,2019,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93449,2018,Battery Electric,TESLA,Light,43
1/1/2022,93449,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2022,93449,2017,Battery Electric,OTHER/UNK,Light,15
1/1/2022,93449,2016,Battery Electric,OTHER/UNK,Light,7
1/1/2022,93449,2015,Battery Electric,OTHER/UNK,Light,6
1/1/2022,93449,2014,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93449,2013,Battery Electric,OTHER/UNK,Light,7
1/1/2022,93449,2012,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93448,2021,Battery Electric,OTHER/UNK,Heavy,3
1/1/2022,93448,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93447,2021,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93447,2021,Battery Electric,OTHER/UNK,Heavy,6
1/1/2022,93447,2019,Battery Electric,OTHER/UNK,Light,1
1/1/2022,93447,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2022,93446,2022,Battery Electric,OTHER/UNK,Light,9
1/1/2022,93445,2015,Battery Electric,OTHER/UNK,Light,4
1/1/2022,93901,2021,Battery Electric,OTHER/UNK,Heavy,2
1/1/2022,93901,2021,Battery Electric,OTHER/UNK,Light,11
1/1/2022,93901,2021,Battery Electric,TESLA,Light,38
1/1/2022,94086,2011,Battery Electric,NISSAN,Light,11
1/1/2022,94086,2010,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94086,2008,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94085,2022,Battery Electric,OTHER/UNK,Light,24
1/1/2022,94085,2021,Battery Electric,TESLA,Light,182
1/1/2022,94085,2021,Battery Electric,OTHER/UNK,Light,27
1/1/2022,94085,2020,Battery Electric,TESLA,Light,118
1/1/2022,94085,2020,Battery Electric,CHEVROLET,Light,17
1/1/2022,94085,2020,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94086,2012,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94085,2020,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,94085,2019,Battery Electric,NISSAN,Light,13
1/1/2022,94085,2019,Battery Electric,VOLKSWAGEN,Light,12
1/1/2022,94085,2019,Battery Electric,OTHER/UNK,Light,13
1/1/2022,94085,2018,Battery Electric,TESLA,Light,116
1/1/2022,94085,2018,Battery Electric,OTHER/UNK,Light,11
1/1/2022,94085,2017,Battery Electric,TESLA,Light,18
1/1/2022,94085,2017,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94085,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94085,2015,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94085,2019,Battery Electric,TESLA,Light,93
1/1/2022,94085,2014,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94086,2012,Battery Electric,NISSAN,Light,12
1/1/2022,94086,2013,Battery Electric,TESLA,Light,16
1/1/2022,94086,2020,Battery Electric,CHEVROLET,Light,25
1/1/2022,94086,2020,Battery Electric,OTHER/UNK,Light,8
1/1/2022,94086,2019,Battery Electric,TESLA,Light,170
1/1/2022,94086,2019,Battery Electric,NISSAN,Light,23
1/1/2022,94086,2019,Battery Electric,VOLKSWAGEN,Light,25
1/1/2022,94086,2019,Battery Electric,CHEVROLET,Light,36
1/1/2022,94086,2019,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94086,2019,Battery Electric,OTHER/UNK,Heavy,4
1/1/2022,94086,2018,Battery Electric,TESLA,Light,274
1/1/2022,94086,2013,Battery Electric,OTHER/UNK,Light,13
1/1/2022,94086,2018,Battery Electric,NISSAN,Light,16
1/1/2022,94086,2017,Battery Electric,TESLA,Light,35
1/1/2022,94086,2017,Battery Electric,CHEVROLET,Light,16
1/1/2022,94086,2017,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94086,2016,Battery Electric,TESLA,Light,23
1/1/2022,94086,2016,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94086,2015,Battery Electric,TESLA,Light,19
1/1/2022,94086,2015,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94086,2014,Battery Electric,TESLA,Light,15
1/1/2022,94086,2014,Battery Electric,OTHER/UNK,Light,8
1/1/2022,94086,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2022,94086,2020,Battery Electric,NISSAN,Light,13
1/1/2022,94085,2013,Battery Electric,OTHER/UNK,Light,13
1/1/2022,94085,2011,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94080,2013,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94080,2012,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94080,2011,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94080,2008,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94074,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94070,2022,Battery Electric,TESLA,Light,29
1/1/2022,94070,2022,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94070,2021,Battery Electric,TESLA,Light,251
1/1/2022,94070,2021,Battery Electric,AUDI,Light,12
1/1/2022,94080,2014,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94070,2021,Battery Electric,FORD,Light,11
1/1/2022,94070,2021,Battery Electric,OTHER/UNK,Heavy,2
1/1/2022,94070,2020,Battery Electric,TESLA,Light,175
1/1/2022,94070,2020,Battery Electric,NISSAN,Light,14
1/1/2022,94070,2020,Battery Electric,CHEVROLET,Light,41
1/1/2022,94070,2020,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94070,2020,Battery Electric,OTHER/UNK,Heavy,6
1/1/2022,94070,2019,Battery Electric,TESLA,Light,176
1/1/2022,94070,2019,Battery Electric,NISSAN,Light,31
1/1/2022,94070,2019,Battery Electric,VOLKSWAGEN,Light,26
1/1/2022,94070,2021,Battery Electric,OTHER/UNK,Light,38
1/1/2022,94085,2012,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94080,2015,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94080,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94083,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94083,2016,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94080,2022,Battery Electric,TESLA,Light,2014
1/1/2022,94080,2022,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94080,2021,Battery Electric,TESLA,Light,335
1/1/2022,94080,2021,Battery Electric,CHEVROLET,Light,12
1/1/2022,94080,2021,Battery Electric,FORD,Light,11
1/1/2022,94080,2021,Battery Electric,OTHER/UNK,Light,16
1/1/2022,94080,2020,Battery Electric,TESLA,Light,124
1/1/2022,94080,2015,Battery Electric,NISSAN,Light,11
1/1/2022,94080,2020,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94080,2019,Battery Electric,TESLA,Light,90
1/1/2022,94080,2019,Battery Electric,VOLKSWAGEN,Light,12
1/1/2022,94080,2019,Battery Electric,CHEVROLET,Light,16
1/1/2022,94080,2019,Battery Electric,OTHER/UNK,Light,30
1/1/2022,94080,2018,Battery Electric,TESLA,Light,185
1/1/2022,94080,2018,Battery Electric,OTHER/UNK,Light,21
1/1/2022,94080,2017,Battery Electric,TESLA,Light,17
1/1/2022,94080,2017,Battery Electric,OTHER/UNK,Light,23
1/1/2022,94080,2016,Battery Electric,TESLA,Light,24
1/1/2022,94080,2020,Battery Electric,OTHER/UNK,Heavy,3
1/1/2022,94086,2020,Battery Electric,TESLA,Light,194
1/1/2022,94086,2021,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,94086,2021,Battery Electric,OTHER/UNK,Light,29
1/1/2022,94089,2020,Battery Electric,CHEVROLET,Light,15
1/1/2022,94089,2020,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94089,2019,Battery Electric,TESLA,Light,98
1/1/2022,94089,2019,Battery Electric,CHEVROLET,Light,11
1/1/2022,94089,2019,Battery Electric,OTHER/UNK,Light,27
1/1/2022,94089,2018,Battery Electric,TESLA,Light,98
1/1/2022,94089,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2022,94089,2017,Battery Electric,TESLA,Light,23
1/1/2022,94089,2017,Battery Electric,OTHER/UNK,Light,15
1/1/2022,94089,2020,Battery Electric,TESLA,Light,70
1/1/2022,94089,2016,Battery Electric,TESLA,Light,15
1/1/2022,94089,2015,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94089,2014,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94089,2013,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94089,2012,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94089,2011,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94089,2010,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94088,2022,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94088,2021,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94088,2019,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94089,2016,Battery Electric,OTHER/UNK,Light,8
1/1/2022,94088,2018,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94089,2021,Battery Electric,OTHER/UNK,Light,33
1/1/2022,94089,2022,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94103,2013,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94103,2012,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94103,2011,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94103,2008,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94102,2022,Battery Electric,OTHER/UNK,Light,7
1/1/2022,94102,2021,Battery Electric,TESLA,Light,74
1/1/2022,94102,2021,Battery Electric,OTHER/UNK,Light,13
1/1/2022,94102,2020,Battery Electric,TESLA,Light,54
1/1/2022,94102,2020,Battery Electric,OTHER/UNK,Light,12
1/1/2022,94089,2021,Battery Electric,TESLA,Light,152
1/1/2022,94102,2019,Battery Electric,TESLA,Light,21
1/1/2022,94102,2018,Battery Electric,TESLA,Light,39
1/1/2022,94102,2017,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94102,2016,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94102,2015,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94102,2014,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94102,2013,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94102,2012,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94102,2010,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94089,2022,Battery Electric,TESLA,Light,16
1/1/2022,94102,2019,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94088,2014,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94087,2022,Battery Electric,TESLA,Light,36
1/1/2022,94087,2022,Battery Electric,OTHER/UNK,Light,24
1/1/2022,94087,2016,Battery Electric,VOLKSWAGEN,Light,14
1/1/2022,94087,2016,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94087,2015,Battery Electric,TESLA,Light,32
1/1/2022,94087,2015,Battery Electric,NISSAN,Light,27
1/1/2022,94087,2015,Battery Electric,OTHER/UNK,Light,20
1/1/2022,94087,2014,Battery Electric,TESLA,Light,32
1/1/2022,94087,2014,Battery Electric,NISSAN,Light,13
1/1/2022,94087,2014,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94087,2013,Battery Electric,TESLA,Light,26
1/1/2022,94087,2016,Battery Electric,TESLA,Light,72
1/1/2022,94087,2013,Battery Electric,NISSAN,Light,13
1/1/2022,94087,2012,Battery Electric,OTHER/UNK,Unk,1
1/1/2022,94087,2012,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94087,2011,Battery Electric,NISSAN,Light,18
1/1/2022,94087,2008,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94086,2022,Battery Electric,TESLA,Light,26
1/1/2022,94086,2022,Battery Electric,OTHER/UNK,Light,13
1/1/2022,94086,2021,Battery Electric,TESLA,Light,335
1/1/2022,94086,2021,Battery Electric,VOLKSWAGEN,Light,13
1/1/2022,94086,2021,Battery Electric,CHEVROLET,Light,15
1/1/2022,94087,2013,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94087,2017,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94087,2017,Battery Electric,CHEVROLET,Light,28
1/1/2022,94087,2017,Battery Electric,NISSAN,Light,11
1/1/2022,94087,2021,Battery Electric,TESLA,Light,398
1/1/2022,94087,2021,Battery Electric,NISSAN,Light,18
1/1/2022,94087,2021,Battery Electric,VOLKSWAGEN,Light,21
1/1/2022,94087,2021,Battery Electric,CHEVROLET,Light,33
1/1/2022,94087,2021,Battery Electric,FORD,Light,15
1/1/2022,94087,2021,Battery Electric,OTHER/UNK,Light,15
1/1/2022,94087,2020,Battery Electric,TESLA,Light,253
1/1/2022,94087,2020,Battery Electric,NISSAN,Light,15
1/1/2022,94087,2020,Battery Electric,CHEVROLET,Light,60
1/1/2022,94087,2020,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94087,2019,Battery Electric,TESLA,Light,250
1/1/2022,94087,2019,Battery Electric,AUDI,Light,12
1/1/2022,94087,2019,Battery Electric,NISSAN,Light,40
1/1/2022,94087,2019,Battery Electric,VOLKSWAGEN,Light,39
1/1/2022,94087,2019,Battery Electric,CHEVROLET,Light,56
1/1/2022,94087,2019,Battery Electric,OTHER/UNK,Light,16
1/1/2022,94087,2018,Battery Electric,TESLA,Light,488
1/1/2022,94087,2018,Battery Electric,NISSAN,Light,31
1/1/2022,94087,2018,Battery Electric,CHEVROLET,Light,11
1/1/2022,94087,2018,Battery Electric,OTHER/UNK,Light,8
1/1/2022,94087,2017,Battery Electric,TESLA,Light,96
1/1/2022,94070,2019,Battery Electric,CHEVROLET,Light,48
1/1/2022,94070,2019,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94070,2018,Battery Electric,TESLA,Light,311
1/1/2022,94070,2018,Battery Electric,NISSAN,Light,23
1/1/2022,94062,2011,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94062,2010,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94062,2008,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94061,2022,Battery Electric,TESLA,Light,15
1/1/2022,94061,2022,Battery Electric,OTHER/UNK,Light,11
1/1/2022,94061,2021,Battery Electric,TESLA,Light,174
1/1/2022,94061,2021,Battery Electric,OTHER/UNK,Light,26
1/1/2022,94061,2020,Battery Electric,TESLA,Light,97
1/1/2022,94061,2020,Battery Electric,CHEVROLET,Light,25
1/1/2022,94062,2011,Battery Electric,NISSAN,Light,14
1/1/2022,94061,2020,Battery Electric,OTHER/UNK,Light,25
1/1/2022,94061,2019,Battery Electric,TESLA,Light,79
1/1/2022,94061,2019,Battery Electric,NISSAN,Light,11
1/1/2022,94061,2019,Battery Electric,VOLKSWAGEN,Light,16
1/1/2022,94061,2019,Battery Electric,CHEVROLET,Light,32
1/1/2022,94061,2019,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94061,2018,Battery Electric,TESLA,Light,153
1/1/2022,94061,2018,Battery Electric,NISSAN,Light,13
1/1/2022,94061,2018,Battery Electric,OTHER/UNK,Light,9
1/1/2022,94061,2017,Battery Electric,TESLA,Light,35
1/1/2022,94061,2020,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,94061,2017,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94062,2012,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94062,2013,Battery Electric,NISSAN,Light,13
1/1/2022,94062,2020,Battery Electric,OTHER/UNK,Light,26
1/1/2022,94062,2019,Battery Electric,TESLA,Light,121
1/1/2022,94062,2019,Battery Electric,AUDI,Light,21
1/1/2022,94062,2019,Battery Electric,NISSAN,Light,17
1/1/2022,94062,2019,Battery Electric,VOLKSWAGEN,Light,17
1/1/2022,94062,2019,Battery Electric,CHEVROLET,Light,34
1/1/2022,94062,2019,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94062,2018,Battery Electric,TESLA,Light,313
1/1/2022,94062,2018,Battery Electric,NISSAN,Light,12
1/1/2022,94062,2013,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94062,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94062,2017,Battery Electric,CHEVROLET,Light,18
1/1/2022,94062,2017,Battery Electric,OTHER/UNK,Light,24
1/1/2022,94062,2016,Battery Electric,TESLA,Light,80
1/1/2022,94062,2016,Battery Electric,OTHER/UNK,Light,9
1/1/2022,94062,2015,Battery Electric,TESLA,Light,35
1/1/2022,94062,2015,Battery Electric,OTHER/UNK,Light,25
1/1/2022,94062,2014,Battery Electric,TESLA,Light,37
1/1/2022,94062,2014,Battery Electric,OTHER/UNK,Light,12
1/1/2022,94062,2013,Battery Electric,TESLA,Light,47
1/1/2022,94062,2017,Battery Electric,TESLA,Light,80
1/1/2022,94061,2016,Battery Electric,TESLA,Light,27
1/1/2022,94061,2016,Battery Electric,VOLKSWAGEN,Light,12
1/1/2022,94061,2016,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94044,2019,Battery Electric,TESLA,Light,59
1/1/2022,94044,2019,Battery Electric,NISSAN,Light,14
1/1/2022,94044,2019,Battery Electric,CHEVROLET,Light,20
1/1/2022,94044,2019,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94044,2018,Battery Electric,TESLA,Light,121
1/1/2022,94044,2018,Battery Electric,NISSAN,Light,12
1/1/2022,94044,2018,Battery Electric,OTHER/UNK,Light,18
1/1/2022,94044,2017,Battery Electric,TESLA,Light,21
1/1/2022,94044,2017,Battery Electric,CHEVROLET,Light,15
1/1/2022,94044,2020,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,94044,2017,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94044,2016,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94044,2015,Battery Electric,OTHER/UNK,Light,29
1/1/2022,94044,2014,Battery Electric,OTHER/UNK,Light,22
1/1/2022,94044,2013,Battery Electric,NISSAN,Light,14
1/1/2022,94044,2013,Battery Electric,OTHER/UNK,Light,7
1/1/2022,94044,2012,Battery Electric,OTHER/UNK,Light,6
1/1/2022,94044,2011,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94044,2008,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94043,2022,Battery Electric,TESLA,Light,25
1/1/2022,94044,2016,Battery Electric,TESLA,Light,19
1/1/2022,94044,2020,Battery Electric,OTHER/UNK,Light,12
1/1/2022,94044,2020,Battery Electric,CHEVROLET,Light,21
1/1/2022,94044,2020,Battery Electric,TESLA,Light,77
1/1/2022,94061,2015,Battery Electric,OTHER/UNK,Light,23
1/1/2022,94061,2014,Battery Electric,TESLA,Light,11
1/1/2022,94061,2014,Battery Electric,OTHER/UNK,Light,14
1/1/2022,94061,2013,Battery Electric,TESLA,Light,15
1/1/2022,94061,2013,Battery Electric,OTHER/UNK,Light,11
1/1/2022,94061,2012,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94061,2011,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94061,2008,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94060,2020,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94060,2019,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94060,2018,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94060,2017,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94060,2016,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94060,2015,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94060,2013,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94054,2018,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94044,2022,Battery Electric,TESLA,Light,11
1/1/2022,94044,2022,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94044,2021,Battery Electric,TESLA,Light,140
1/1/2022,94044,2021,Battery Electric,FORD,Light,13
1/1/2022,94044,2021,Battery Electric,OTHER/UNK,Light,32
1/1/2022,94062,2020,Battery Electric,CHEVROLET,Light,36
1/1/2022,94103,2014,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94062,2020,Battery Electric,TESLA,Light,188
1/1/2022,94062,2021,Battery Electric,OTHER/UNK,Heavy,2
1/1/2022,94066,2020,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94066,2020,Battery Electric,OTHER/UNK,Heavy,1
1/1/2022,94066,2019,Battery Electric,TESLA,Light,78
1/1/2022,94066,2019,Battery Electric,OTHER/UNK,Light,25
1/1/2022,94066,2018,Battery Electric,TESLA,Light,120
1/1/2022,94066,2018,Battery Electric,OTHER/UNK,Light,10
1/1/2022,94066,2017,Battery Electric,TESLA,Light,22
1/1/2022,94066,2017,Battery Electric,OTHER/UNK,Light,12
1/1/2022,94066,2016,Battery Electric,TESLA,Light,15
1/1/2022,94066,2020,Battery Electric,TESLA,Light,82
1/1/2022,94066,2016,Battery Electric,OTHER/UNK,Light,17
1/1/2022,94066,2014,Battery Electric,OTHER/UNK,Light,15
1/1/2022,94066,2013,Battery Electric,OTHER/UNK,Light,20
1/1/2022,94066,2012,Battery Electric,OTHER/UNK,Light,3
1/1/2022,94066,2011,Battery Electric,OTHER/UNK,Light,5
1/1/2022,94066,2008,Battery Electric,OTHER/UNK,Light,1
1/1/2022,94065,2022,Battery Electric,TESLA,Light,13
1/1/2022,94065,2022,Battery Electric,OTHER/UNK,Light,4
1/1/2022,94065,2021,Battery Electric,TESLA,Light,107
1/1/2022,94065,2021,Battery Electric,OTHER/UNK,Light,19
1/1/2022,94066,2015,Battery Electric,OTHER/UNK,Light,24
1/1/2022,94065,2020,Battery Electric,TESLA,Light,77
1/1/2022,94066,2021,Battery Electric,OTHER/UNK,Light,25
1/1/2022,94066,2022,Battery Electric,OTHER/UNK,Light,2
1/1/2022,94070,2018,Battery Electric,CHEVROLET,Light,12
1/1/2022,94070,2018,Battery Electric,OTHER/UNK,Light,7
1/1/2022,94070,2017,Battery Electric,TESLA,Light,64
1/1/2022,94070,2017,Battery Electric,CHEVROLET,Light,13
