latitude,longitude,street_address,state,city,zip,country,id,open_date,fuel_type_code
44.4935861,-72.7394156,4000 Mountain Rd,VT,Stowe,05672,US,250838,2016-05-03,ELEC
44.482296,-73.192897,210 Colchester Ave,VT,Burlington,05401,US,75540,2016-05-05,ELEC
44.471072,-72.734608,1333 Luce Hill Rd,VT,Stowe,05672,US,75651,2016-05-18,ELEC
44.338257,-73.110755,110 Riggs Rd,VT,Hinesburg,05461,US,79420,2016-06-01,ELEC
44.25733056,-72.59103611,7 Green Mountain Dr,VT,Montpelier,05602,US,79417,2016-06-01,ELEC
44.449369,-73.146064,30 Community Dr,VT,South Burlington,05403,US,79418,2016-06-01,ELEC
44.5075489,-73.0813375,21 Essex Way,VT,Essex,05452,US,147878,2016-06-17,ELEC
43.637917,-72.397789,5573 East Woodstock Road,VT,Quechee,05059,US,148018,2016-06-17,ELEC
44.491052,-73.11173,2 Lincoln Street,VT,Essex Junction,05452,US,76398,2016-06-18,ELEC
44.474297,-72.695932,876 Mountain Rd,VT,Stowe,05672,US,76855,2016-07-02,ELEC
44.473989,-72.710362,1208 Cape Cod Rd,VT,Stowe,05672,US,76925,2016-07-10,ELEC
44.466002,-72.684932,Stowe Rec. Path,VT,Stowe,05672,US,76924,2016-07-10,ELEC
44.476774,-73.198126,146 University Place,VT,Burlington,05405,US,76963,2016-07-14,ELEC
44.4485412,-73.1557865,62 Tilley Drive,VT,South Burlington,05403,US,171271,2016-07-14,ELEC
45.004475,-72.100943,112 Main St,VT,Derby Line,05830,US,77565,2016-08-10,ELEC
42.830486,-72.567863,71 GSP Dr,VT,Brattleboro,05301,US,78560,2016-08-21,ELEC
44.4146835,-72.1327951,421 Route 2 East,VT,Danville,05828,US,147913,2016-08-26,ELEC
44.3529229,-72.7401919,1281 Waterbury Stowe Road,VT,Waterbury,05676,US,147896,2016-09-06,ELEC
44.476692,-72.716069,100 Cottage Club Rd,VT,Stowe,05672,US,78567,2016-09-22,ELEC
42.986479,-72.656662,21 West St,VT,Newfane,05345,US,116056,2016-09-23,ELEC
44.212532,-72.576462,213 Payne Turnpike,VT,Berlin,05602,US,102480,2016-10-01,ELEC
43.6441426,-72.3397487,104 Ballardvale Drive,VT,Hartford,05001,US,148020,2016-10-11,ELEC
44.2591989,-72.5755104,39 Main Street,VT,Montpelier,05602,US,147908,2016-10-14,ELEC
44.212254,-72.575546,159 Paine Turnpike North,VT,Berlin,05602,US,147921,2016-11-01,ELEC
44.0096401,-73.1801295,33 Hillcrest Road,VT,Middlebury,05753,US,194713,2016-11-11,ELEC
44.016349,-73.16957,228 Maple St,VT,Middlebury,05753,US,116054,2016-12-21,ELEC
44.506328,-73.246245,1127 North Ave,VT,Burlington,05408,US,81362,2017-02-10,ELEC
44.253135,-72.571693,623 Stone Cutters Way,VT,Montpelier,05602,US,82221,2017-03-31,ELEC
44.920764,-73.113052,120 1st St,VT,Swanton,05488,US,82435,2017-04-01,ELEC
42.987289,-72.554252,418 Houghton Brook Rd,VT,Putney,05346,US,129333,2017-04-01,ELEC
42.842267,-72.564607,17 Belmont Ave,VT,Brattleboro,05301,US,129331,2017-04-01,ELEC
44.44046,-73.113792,2939 St George Rd,VT,Williston,05495,US,82641,2017-05-01,ELEC
44.395347,-72.719512,11 Cabin Ln,VT,Waterbury,05677,US,88127,2017-05-01,ELEC
44.475054,-72.702516,1190 Mountain Rd American Flatbread,VT,Stowe,05672,US,82588,2017-05-13,ELEC
43.401829,-72.717064,1524 Okemo Ridge Rd,VT,Ludlow,05149,US,116052,2017-06-07,ELEC
43.623174,-72.518896,14 The Green,VT,Woodstock,05091,US,116070,2017-06-07,ELEC
43.657482,-72.790207,998 Killington Rd,VT,Killington,05751,US,116051,2017-07-20,ELEC
44.479075,-73.21744,41 Cherry St,VT,Burlington,05401,US,116039,2017-08-16,ELEC
43.613951,-72.756156,5751 US-4,VT,Killington,05751,US,116049,2017-12-04,ELEC
43.627666,-72.796778,4763 Killington Rd,VT,Killington,05751,US,150738,2017-12-04,ELEC
43.626328,-72.797301,4763 Killington Rd,VT,Killington,05751,US,150737,2017-12-04,ELEC
42.964361,-72.891608,289 Handle Rd,VT,Dover,05356,US,116042,2017-12-08,ELEC
43.618309,-72.803368,4763 Killington Rd,VT,Killington,05751,US,250868,2017-12-14,ELEC
43.6624734,-72.8431675,7373 Alpine Dr,VT,Killington,05751,US,116050,2017-12-18,ELEC
43.1769,-73.05818,4847 Main St,VT,Manchester,05255,US,49406,2017-12-27,ELEC
44.518112,-73.184081,163 Acorn Ln,VT,Colchester,05446,US,129338,2018-01-01,ELEC
44.680358,-72.36351,535 Lost Nation Rd,VT,Craftsbury Common,05827,US,117603,2018-01-15,ELEC
44.136938,-72.89247,1840 Sugarbush Access Rd,VT,Warren,05674,US,116068,2018-02-07,ELEC
43.627036,-72.509767,56 Pleasant St,VT,Woodstock,05091,US,116072,2018-02-07,ELEC
43.644698,-72.4246438,7161 Woodstock Rd,VT,Quechee,05059,US,116058,2018-03-06,ELEC
43.177776,-73.058042,4869 Main St,VT,Manchester Center,05255,US,228583,2018-03-07,ELEC
44.454284,-73.21771,207 Flynn Avenue,VT,Burlington,05401,US,92493,2018-03-07,ELEC
44.44528,-73.114579,78 Marshall Ave,VT,Williston,05495,US,228608,2018-03-07,ELEC
42.854491,-72.560178,12 Grove St,VT,Brattleboro,05302,US,228112,2018-03-07,ELEC
