State,zip,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
VT,19053,5/1/2017,GEM,GEM,2005,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05701,6/1/2007,GEM,GEM,2005,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05676,8/1/2018,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05751,6/1/2015,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05819,8/1/2013,POLARIS,GEM,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05201,5/1/2013,MILES,ZX40ST,2009,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05363,12/1/2015,KIA,SOUL,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05495,9/1/2017,SMART,FORTWO,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05445,7/1/2016,SMART,FORTWO,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05482,2/1/2017,BMW,I3,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05089,7/1/2018,FIAT,500,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05060,12/1/2017,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05403,10/1/2018,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05070,4/1/2017,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05033,11/1/2017,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05058,6/1/2018,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05408,8/1/2018,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05682,9/1/2017,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05055,12/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05465,10/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05495,5/1/2017,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05346,8/1/2018,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05468,11/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05602,8/1/2012,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05651,3/1/2012,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05404,10/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05001,10/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05478,1/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,9/1/2015,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,4/1/2017,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05468,8/1/2016,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05488,8/1/2013,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05445,9/1/2016,MITSUBISHI,I-MIEV,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05491,4/1/2016,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05407,8/1/2014,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05482,8/1/2014,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05482,8/1/2018,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,5/1/2016,MITSUBISHI,I-MIEV,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05452,12/1/2017,SMART,FORTWO ELECTRIC DRIVE,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05257,12/1/2017,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05452,12/1/2017,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05477,6/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05446,3/1/2018,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05482,10/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05446,7/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05031,3/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05489,7/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,8/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05465,7/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05465,5/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05452,9/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05465,6/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05403,4/1/2016,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05403,7/1/2014,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05676,9/1/2014,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05045,11/1/2014,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05473,4/1/2018,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05735,4/1/2015,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05491,8/1/2017,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05465,11/1/2017,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05152,6/1/2015,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,3/1/2016,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,3/1/2016,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,1/1/2018,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05472,12/1/2017,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05445,6/1/2017,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05161,6/1/2013,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05346,4/1/2016,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,8/1/2018,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05667,4/1/2017,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05257,9/1/2014,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,3/1/2018,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,12/1/2017,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05401,2/1/2018,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05477,3/1/2018,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05454,12/1/2017,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05701,11/1/2011,AZURE DYNAMICS,TRANSIT CONNECT ELECTRIC,2012,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05035,9/1/2017,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05255,9/1/2017,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,1,DMV Direct (12/31/2018),False
VT,05661,1/1/2020,GEM,GEM,2009,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05702,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05678,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05641,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05735,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05769,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05404,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05446,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2020,POLARIS,GEM,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05071,1/1/2020,GEM,GEM,2008,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05346,1/1/2020,POLARIS,GEM,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05764,1/1/2020,POLARIS,GEM,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05149,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05860,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05089,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05468,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05405,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05346,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,11935,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05826,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05701,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05060,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05478,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05735,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,22835,1/1/2020,GEM,GEM,2001,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05701,1/1/2020,GEM,GEM,2005,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05751,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05676,1/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05848,1/1/2020,POLARIS,GEM,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05363,1/1/2020,KIA,SOUL,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05495,1/1/2020,SMART,FORTWO,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05445,1/1/2020,SMART,FORTWO,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05070,1/1/2020,SMART,FORTWO,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05482,1/1/2020,BMW,I3,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05089,1/1/2020,FIAT,500,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05060,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05408,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05058,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05403,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05070,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05682,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05354,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05346,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05478,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05602,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05495,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05301,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05001,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05468,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05143,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05651,1/1/2020,MITSUBISHI,I-MIEV,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05445,1/1/2020,MITSUBISHI,I-MIEV,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05407,1/1/2020,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05482,1/1/2020,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05491,1/1/2020,BMW,I3,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05257,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05452,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05257,1/1/2020,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05452,1/1/2020,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05446,1/1/2020,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05452,1/1/2020,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05482,1/1/2020,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05491,1/1/2020,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05473,1/1/2020,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05403,1/1/2020,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05045,1/1/2020,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05676,1/1/2020,MITSUBISHI,I-MIEV,2014,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05753,1/1/2020,VOLKSWAGEN,E-GOLF,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05404,1/1/2020,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05602,1/1/2020,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05465,1/1/2020,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05491,1/1/2020,VOLKSWAGEN,E-GOLF,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05461,1/1/2020,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05055,1/1/2020,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05482,1/1/2020,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2020,BMW,I3,2015,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05667,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05148,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05346,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05445,1/1/2020,SMART,FORTWO ELECTRIC DRIVE,2013,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05401,1/1/2020,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05650,1/1/2020,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05048,1/1/2020,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05454,1/1/2020,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05477,1/1/2020,VOLKSWAGEN,E-GOLF,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05701,1/1/2020,AZURE DYNAMICS,TRANSIT CONNECT ELECTRIC,2012,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05035,1/1/2020,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05255,1/1/2020,KIA,SOUL EV,2017,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05403,1/1/2020,FIAT,500,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05446,1/1/2020,FIAT,500,2016,BEV,1,Light-Duty (Class 1-2A),1,3,DMV Direct (1/7/2020),False
VT,05661,3/1/2020,GEM,GEM,2009,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05641,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05735,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05495,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05404,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05769,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05702,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05678,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05401,3/1/2020,POLARIS,GEM,2015,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05071,3/1/2020,GEM,GEM,2008,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05346,3/1/2020,POLARIS,GEM,2013,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05764,3/1/2020,POLARIS,GEM,2015,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05478,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05346,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,11935,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05405,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05089,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05735,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05826,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05060,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05860,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05701,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05250,3/1/2020,GEM,GEM,2002,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,22835,3/1/2020,GEM,GEM,2001,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,05701,3/1/2020,GEM,GEM,2005,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
VT,32137,3/1/2020,GEM,GEM,2005,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Direct (3/31/2020),False
